client_KEY,principal__client_KEY,entry_date,client_date_cache_KEY,produced,adjustment,nonprogress_bill_amount,progress_bill_amount,surcharge,sales_tax,service_tax,discount,invoiced,collected,ar_received,ar_adjustment,ar_service_charge
14,14,10/16/2017,1361612,275,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/16/2017,1363560,345,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/20/2017,1362988,135,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/24/2017,1365643,54,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/24/2017,1367510,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/24/2017,1367511,607.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/24/2017,1376689,275,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/25/2017,1367513,150,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/25/2017,1376684,275,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/26/2017,1367519,165,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/01/2017,1374336,27,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/07/2017,1386925,67.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/07/2017,1386926,67.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/07/2017,1391550,90,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/08/2017,1388455,101.25,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/13/2017,1393840,60,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/14/2017,1392183,202.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/20/2017,1394740,67.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/30/2017,1398001,75,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/04/2017,1399930,108,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/06/2017,1403630,54,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/07/2017,1406921,22.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/11/2017,1411940,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/14/2017,1411373,33.75,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/20/2017,1412963,54,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/02/2018,1417891,54,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/02/2018,1417892,270,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/02/2018,1419008,82.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/04/2018,1423584,43.2,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/15/2018,1438096,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/15/2018,1438168,22.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/16/2018,1438660,104,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/16/2018,1439529,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/17/2018,1438881,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/18/2018,1439543,52.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/19/2018,1440009,60,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/25/2018,1443399,322.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/25/2018,1443400,637.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/26/2018,1443401,240,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/26/2018,1443402,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/26/2018,1445364,275,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/30/2018,1446085,82.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/30/2018,1446195,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/31/2018,1448436,75,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/01/2018,1449434,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/01/2018,1450555,22.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/02/2018,1451432,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/02/2018,1452753,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/07/2018,1462450,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/08/2018,1462457,75,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/09/2018,1462466,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/13/2018,1463361,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/13/2018,1463658,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/13/2018,1464085,-45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/13/2018,1464113,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/14/2018,1464138,97.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/15/2018,1464493,280,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/15/2018,1464723,112.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/15/2018,1470538,-112.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/15/2018,1470568,112.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/19/2018,1466213,150,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/19/2018,1467318,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/26/2018,1470821,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/26/2018,1471387,195,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/26/2018,1475920,-56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/26/2018,1475929,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/28/2018,1473424,25,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/01/2018,1475146,225,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/01/2018,1475301,52.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/01/2018,1475915,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/03/2018,1479876,210,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/05/2018,1486230,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/05/2018,1486235,90,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/05/2018,1486302,206.25,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/06/2018,1487948,67.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/07/2018,1488862,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/09/2018,1490362,10,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/12/2018,1491976,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/20/2018,1500372,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/23/2018,1501571,35,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/23/2018,1503066,60,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/23/2018,1503072,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/28/2018,1506979,112,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/30/2018,1511175,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/06/2018,1532296,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/10/2018,1534033,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/10/2018,1534034,112,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/11/2018,1535519,19.04,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/23/2018,1543028,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/23/2018,1543039,-37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/23/2018,1543049,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,04/25/2018,1546377,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/01/2018,1555739,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/02/2018,1572630,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/08/2018,1574101,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/08/2018,1574102,35,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/09/2018,1574528,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/21/2018,1578746,210,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/21/2018,1579329,187.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/23/2018,1579807,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/24/2018,1581457,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,05/28/2018,1581729,15,0,0,0,0,0,0,0,0,0,0,0,0
14,14,06/04/2018,1587621,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,06/05/2018,1590160,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,06/06/2018,1597930,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,06/19/2018,1600878,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,06/19/2018,1600879,35,0,0,0,0,0,0,0,0,0,0,0,0
14,14,06/19/2018,1601043,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/03/2018,1610705,28,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/03/2018,1610965,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/03/2018,1610966,112,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/13/2018,1618380,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/18/2018,1616382,56,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/22/2018,1618673,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/22/2018,1623652,-30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,07/22/2018,1623843,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/01/2018,1621664,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/02/2018,1623019,35,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/06/2018,1628099,37.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/07/2018,1632784,52.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/07/2018,1635149,-52.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/07/2018,1635160,52.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/13/2018,1633773,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/24/2018,1636982,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/24/2018,1637923,-30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/24/2018,1638126,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/24/2018,1641602,-30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/24/2018,1641807,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/24/2018,1641962,-30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/24/2018,1642171,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/25/2018,1636897,41.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/27/2018,1639899,45,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/28/2018,1638366,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/28/2018,1638373,525,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/28/2018,1639906,337.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,08/29/2018,1638523,210,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/04/2018,1640555,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/04/2018,1653669,43.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/10/2018,1649977,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/13/2018,1651724,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/14/2018,1651606,35,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/15/2018,1653985,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/17/2018,1652680,35,0,0,0,0,0,0,0,0,0,0,0,0
14,14,09/24/2018,1655711,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/02/2018,1660809,140,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/05/2018,1677999,45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/05/2018,1684011,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/05/2018,1684084,45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/05/2018,1684138,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/05/2018,1684210,45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/05/2018,1685787,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/05/2018,1685860,45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/17/2018,1677832,15,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/23/2018,1681172,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/23/2018,1688073,-30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,10/23/2018,1688353,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/04/2018,1709487,45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/04/2018,1709921,-45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/04/2018,1710041,45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/26/2018,1712676,15,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/26/2018,1735731,-15,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/26/2018,1736364,15,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/29/2018,1710601,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/05/2018,1731332,45.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/20/2018,1732778,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/20/2018,1736865,-30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/20/2018,1737180,30,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/24/2019,1768095,59.6,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/13/2019,2045029,255,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/14/2019,2035201,110.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/14/2019,2044932,-110.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/14/2019,2045007,110.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/18/2019,2045002,110.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/20/2019,2043112,85,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/20/2019,2044915,-85,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/20/2019,2044984,85,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/25/2019,2039474,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/25/2019,2044898,-34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,11/25/2019,2044961,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/02/2019,2043074,170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/02/2019,2063548,-170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/02/2019,2063759,170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/03/2019,2041919,385,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/04/2019,2046177,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/06/2019,2046066,144.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/11/2019,2048458,280,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2049175,70,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2049403,132,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2050042,25.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2050044,68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2063522,-25.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2063524,-68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2063722,25.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/12/2019,2063723,68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/16/2019,2050269,210,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/17/2019,2051281,187,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/17/2019,2063038,-187,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/17/2019,2063709,187,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/18/2019,2050559,86.25,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/20/2019,2063702,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/20/2019,2064129,-34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/20/2019,2064169,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/23/2019,2052562,28.75,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/23/2019,2063694,255,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/23/2019,2063695,212.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/23/2019,2063700,42.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/26/2019,2053521,28.75,0,0,0,0,0,0,0,0,0,0,0,0
14,14,12/30/2019,2063663,17,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/02/2020,2058960,490,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/02/2020,2063422,153,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/02/2020,2088259,-153,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/02/2020,2088607,153,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/03/2020,2063421,425,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/07/2020,2063417,59.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/07/2020,2078869,-59.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/07/2020,2078878,59.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/07/2020,2088256,-59.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/07/2020,2088609,59.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/09/2020,2069189,42.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/10/2020,2069188,170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/10/2020,2078867,-170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/10/2020,2078875,170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/10/2020,2088252,-170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/10/2020,2088615,170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/17/2020,2074266,807.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/17/2020,2088232,-807.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/17/2020,2088626,807.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/17/2020,2093620,206.25,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/20/2020,2079017,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/20/2020,2088225,-34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/20/2020,2088629,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/22/2020,2079006,17,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/22/2020,2079990,115,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/22/2020,2088214,-17,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/22/2020,2088639,17,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/24/2020,2079896,230,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/27/2020,2086195,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/27/2020,2088196,-34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/27/2020,2088668,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/27/2020,2088956,-34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/29/2020,2086074,68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/29/2020,2088163,-68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/29/2020,2088686,68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,01/29/2020,2088923,-68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/03/2020,2085870,136,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/10/2020,2097164,115,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/10/2020,2098410,59.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/11/2020,2097984,345,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/11/2020,2098519,230,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/18/2020,2115584,595,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/18/2020,2115596,42.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/20/2020,2115605,42.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/20/2020,2115609,68,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/25/2020,2116594,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/26/2020,2117629,85,0,0,0,0,0,0,0,0,0,0,0,0
14,14,02/26/2020,2117638,51,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/05/2020,2133367,15,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/05/2020,2133903,287.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/05/2020,2142207,17,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/06/2020,2134080,230,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/16/2020,2151790,210,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/17/2020,2160667,170,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/18/2020,2153162,115,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/18/2020,2160675,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/18/2020,2160696,34,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/18/2020,2160703,59.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/18/2020,2191894,225,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/19/2020,2160654,85,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/21/2020,2155677,22.5,0,0,0,0,0,0,0,0,0,0,0,0
14,14,03/23/2020,2156478,119,0,0,0,0,0,0,0,0,0,0,0,0
